0.5	0.0
1.5	0.00012096286440062901
2.5	0.0
3.5	0.0
4.5	0.0
5.5	0.0
6.5	0.0
7.5	0.0
8.5	0.0
9.5	0.0
10.5	0.0
11.5	0.0
12.5	0.00012096286440062901
13.5	0.00012096286440062901
14.5	0.0007257771864037741
15.5	0.001330591508406919
16.5	0.002177331559211322
17.5	0.003024071610015725
18.5	0.004959477440425789
19.5	0.00604814322003145
20.5	0.0065319946776339665
21.5	0.0077416233216402565
22.5	0.00846740050804403
23.5	0.01100762066045724
24.5	0.011128583524857868
25.5	0.013668803677271078
26.5	0.010644732067255353
27.5	0.01330591508406919
28.5	0.015241320914479255
29.5	0.014757469456876738
30.5	0.018991169710898755
31.5	0.01717672674488932
32.5	0.0166928752872868
33.5	0.017781541066892465
34.5	0.017781541066892465
35.5	0.01911213257529938
36.5	0.01814442966009435
37.5	0.016450949558485545
38.5	0.018991169710898755
39.5	0.018991169710898755
40.5	0.014878432321277368
41.5	0.016450949558485545
42.5	0.016450949558485545
43.5	0.016450949558485545
44.5	0.016571912422886175
45.5	0.016088060965283656
46.5	0.015604209507681143
47.5	0.01705576388048869
48.5	0.01451554372807548
49.5	0.015241320914479255
50.5	0.01451554372807548
51.5	0.0158461352364824
52.5	0.014394580863674851
53.5	0.014273617999274223
54.5	0.013668803677271078
55.5	0.014999395185677998
56.5	0.014152655134873593
57.5	0.01342687794846982
58.5	0.02903108745615096
59.5	0.03882907947260191
60.5	0.012701100762066046
61.5	0.01076569493165598
62.5	0.01088665779605661
63.5	0.01088665779605661
64.5	0.01088665779605661
65.5	0.009435103423249063
66.5	0.011491472118059756
67.5	0.01790250393129309
68.5	0.009918954880851578
69.5	0.010281843474053465
70.5	0.007015846135236483
71.5	0.005201403169227048
72.5	0.007015846135236483
73.5	0.00604814322003145
74.5	0.0059271803556308214
75.5	0.0059271803556308214
76.5	0.00604814322003145
77.5	0.005322366033627676
78.5	0.0059271803556308214
79.5	0.005201403169227048
80.5	0.00604814322003145
81.5	0.005443328898028305
82.5	0.005685254626829563
83.5	0.005322366033627676
84.5	0.004959477440425789
85.5	0.00483851457602516
86.5	0.005806217491230193
87.5	0.00483851457602516
88.5	0.004112737389621386
89.5	0.004717551711624531
90.5	0.0039917745252207575
91.5	0.004233700254022015
92.5	0.0037498487964194994
93.5	0.0039917745252207575
94.5	0.004475625982823273
95.5	0.004717551711624531
96.5	0.0045965888472239026
97.5	0.004959477440425789
98.5	0.0037498487964194994
99.5	0.0038708116608201283
100.5	0.0037498487964194994
101.5	0.004717551711624531
102.5	0.002661183016813838
103.5	0.0032659973388169832
104.5	0.0022982944236119513
105.5	0.003386960203217612
106.5	0.00362888593201887
107.5	0.0039917745252207575
108.5	0.004354663118422644
109.5	0.0038708116608201283
110.5	0.002661183016813838
111.5	0.0032659973388169832
112.5	0.002661183016813838
113.5	0.003386960203217612
114.5	0.002661183016813838
115.5	0.001693480101608806
116.5	0.002540220152413209
117.5	0.001572517237208177
118.5	0.001572517237208177
119.5	0.001572517237208177
120.5	0.0014515543728075482
121.5	0.0007257771864037741
122.5	0.0022982944236119513
123.5	0.0014515543728075482
124.5	0.0014515543728075482
125.5	0.001088665779605661
126.5	0.001088665779605661
127.5	0.001814442966009435
128.5	0.001693480101608806
129.5	0.00048385145760251603
130.5	0.0007257771864037741
131.5	0.00036288859320188704
132.5	0.0009677029152050321
133.5	0.00048385145760251603
134.5	0.000846740050804403
135.5	0.00024192572880125802
136.5	0.00048385145760251603
137.5	0.00012096286440062901
138.5	0.00012096286440062901
139.5	0.0
140.5	0.0
141.5	0.0
142.5	0.0
143.5	0.0
144.5	0.0
145.5	0.0
146.5	0.0
147.5	0.0
148.5	0.0
149.5	0.0
