Energy0,Muscle,Fat,Skin,Bone,Energy1,Mix,
96.25,0.1708522593938300,0.1699550731050450,0.17001738698362400,0.1828057730546160,,,
96.5,0.17076633983450100,0.1699052747804260,0.17010397429354300,0.18266772001757600,,,
96.75,0.1703147499330560,0.169983760570023,0.1695353695779220,0.18191818993635500,,,
97.0,0.17042496683276500,0.1697497760743070,0.16952378058961800,0.18186966170809900,,,
97.25,0.170225774455168,0.16985076176523000,0.16953158239862800,0.18170241953379200,,,
97.5,0.17001438039938100,0.1692977335918850,0.16934657000070200,0.18139705174171600,,,
97.75,0.1700719062528600,0.16931036126743800,0.1693444262560990,0.1812602514193850,,,
98.0,0.16961734319588800,0.16932360739077800,0.16877583308281700,0.18053137801083300,,,
98.25,0.16965113105040700,0.1691483092945430,0.16882284775384900,0.18046804117958900,,,
98.5,0.16926956715395800,0.1691717719245050,0.16881742187206800,0.18031798862709900,,,
98.75,0.16923960142208600,0.16862013469856900,0.16861883594786400,0.1800199392272370,,,
99.0,0.16928411805030700,0.1686871865718990,0.16856290676266200,0.17990585349286700,,,
99.25,0.16904614068353500,0.16867390916889500,0.16809506400857300,0.17920064880337500,,,
99.5,0.16914182476947200,0.16850385689410300,0.1682199588500590,0.17916913802233400,,,
99.75,0.168567296049225,0.1684304658733670,0.16805685167098800,0.17901166682768300,,,
100.0,0.1685748187895560,0.16798726657910100,0.16788878083638100,0.17870992333954500,,,
100.25,,,,0.17859824404243800,,,
100.5,,,,0.17793494319139700,,,
100.75,,,,0.17786942815885900,,,
101.0,,,,0.17775091024952700,,,
101.25,,,,0.17746055020544800,,,
101.5,,,,0.17730532414237200,,,
101.75,,,,0.17669809383128300,,,
102.0,,,,0.17664455981416600,,,
102.25,,,,0.17651437094410500,,,
102.5,,,,0.17621480338220300,,,
102.75,,,,0.176068209182411,,,
103.0,,,,0.1755094093785130,,,
103.25,,,,0.17548806680737800,,,
103.5,,,,0.17531182677132600,,,
103.75,,,,0.17507353027901200,,,
104.0,,,,0.1748806956219750,,,
104.25,,,,0.17432375909078700,,,
104.5,,,,0.17434403775155400,,,
104.75,,,,0.17412247441942900,,,
105.0,,,,0.17389450814613600,,,
105.25,,,,0.17374694252382600,,,
105.5,,,,0.17319488851095400,,,
105.75,,,,0.17324683897035000,,,
106.0,,,,0.17300633202870800,,,
106.25,,,,0.1727581634099810,,,
106.5,,,,0.17266089017870200,,,
106.75,,,,0.17211690017927600,,,
107.0,,,,0.17211725923274200,,,
107.25,,,,0.17192215076636800,,,
107.5,,,,0.17163410193279600,,,
107.75,,,,0.1716317187456710,,,
108.0,,,,0.1710888842665560,,,
108.25,,,,0.17103388535855100,,,
108.5,,,,0.17064637199395700,,,
108.75,,,,0.17054971104396500,,,
109.0,,,,0.1705787672952670,,,
109.25,,,,0.17001420993037900,,,
109.5,,,,0.16986571260247600,,,
109.75,,,,0.1698953921740490,,,
110.0,,,,0.16963715253540300,,,
110.25,,,,0.1695691988145430,,,
110.5,,,,0.1689839947645080,,,
110.75,,,,0.16890065107592500,,,
111.0,,,,0.16890699086742900,,,
111.25,,,,0.16859003326461100,,,
111.5,,,,0.16860549868017400,,,
111.75,,,,0.16832958248858400,,,
112.0,,,,0.16829786415853800,,,
112.25,,,,0.16770974499868500,,,
112.5,,,,0.16766623386176000,,,
112.75,,,,0.16762239709806000,,,
113.0,,,,0.16739557417198300,,,
113.25,,,,0.167344591962689,,,
113.5,,,,0.16675578619990000,,,
113.75,,,,0.16677310093476000,,,
114.0,,,,0.1667031580352130,,,
114.25,,,,0.16649385231300200,,,
114.5,,,,0.16640634572447900,,,
114.75,,,,0.16591468432461100,,,
115.0,,,,0.16591280554293700,,,
115.25,,,,0.1657934905793320,,,
115.5,,,,0.16560623600624800,,,
115.75,,,,0.1654730941910470,,,
116.0,,,,0.16498912847388600,,,
116.25,,,,0.1650707316311660,,,
116.5,,,,0.16489328408191300,,,
116.75,,,,0.1646614550740160,,,
117.0,,,,0.1646556719040940,,,
117.25,,,,0.16415639023332300,,,
117.5,,,,0.16419056220407100,,,
117.75,,,,0.16380544799735800,,,
118.0,,,,0.1637534134629230,,,
118.25,,,,0.16381345399159600,,,
118.5,,,,0.16330456254934200,,,
118.75,,,,0.1631942821511030,,,
119.0,,,,0.1632515739902430,,,
119.25,,,,0.16300299619093900,,,
119.5,,,,0.16296717155315300,,,
119.75,,,,0.1627399844746110,,,
120.0,,,,0.16277245645174000,,,
120.25,,,,0.16221392730085100,,,
120.5,,,,0.16219358078743400,,,
120.75,,,,0.16217730849293700,,,
