1.0	3.2588150948315195e-05
3.0	0.0
5.0	0.0
7.0	0.0
9.0	0.0
11.0	6.517630189663039e-05
13.0	0.000847291924656195
15.0	0.005507397510265267
17.0	0.014045493058723848
19.0	0.02229029524864759
21.0	0.03099133155184775
23.0	0.04330965261031089
25.0	0.04839340415824806
27.0	0.051424102196441376
29.0	0.05526950400834257
31.0	0.05461774098937626
33.0	0.05781137978231115
35.0	0.05184774815876947
37.0	0.05266245193247735
39.0	0.050283516913250344
41.0	0.04552564687479632
43.0	0.04448282604445024
45.0	0.041191422798670406
47.0	0.040474483477807466
49.0	0.03653131721306133
51.0	0.0338916769862478
53.0	0.030958743400899432
55.0	0.027634752004171283
57.0	0.02629863781529036
59.0	0.02975298181581177
61.0	0.02026982988985205
63.0	0.017858306719676725
65.0	0.016098546568467705
67.0	0.013947728605878902
69.0	0.01173173434139347
71.0	0.00759303917095744
73.0	0.007136805057681027
75.0	0.005181516000782115
77.0	0.0029655217362966825
79.0	0.0010754089812944013
81.0	0.0
83.0	0.0
85.0	0.0
87.0	0.0
89.0	0.0
91.0	0.0
93.0	0.0
95.0	0.0
97.0	0.0
99.0	0.0
101.0	0.0
103.0	0.0
105.0	0.0
107.0	0.0
109.0	0.0
111.0	0.0
113.0	0.0
115.0	0.0
117.0	0.0
119.0	0.0
121.0	0.0
123.0	0.0
125.0	0.0
127.0	0.0
129.0	0.0
131.0	0.0
133.0	0.0
135.0	0.0
137.0	0.0
139.0	0.0
141.0	0.0
143.0	0.0
145.0	0.0
147.0	0.0
149.0	0.0
